value,flagInfo,parameter,period,coordinates,summary,coverage
290.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-07T16:30:00Z', 'local': '2016-12-07T22:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-07T17:30:00Z', 'local': '2016-12-07T23:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-07T16:30:00Z', 'local': '2016-12-07T22:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-07T17:30:00Z', 'local': '2016-12-07T23:00:00+05:30'}}"
279.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-07T17:30:00Z', 'local': '2016-12-07T23:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-07T18:30:00Z', 'local': '2016-12-08T00:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-07T17:30:00Z', 'local': '2016-12-07T23:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-07T18:30:00Z', 'local': '2016-12-08T00:00:00+05:30'}}"
274.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-07T18:30:00Z', 'local': '2016-12-08T00:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-07T19:30:00Z', 'local': '2016-12-08T01:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-07T18:30:00Z', 'local': '2016-12-08T00:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-07T19:30:00Z', 'local': '2016-12-08T01:00:00+05:30'}}"
278.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-07T19:30:00Z', 'local': '2016-12-08T01:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-07T20:30:00Z', 'local': '2016-12-08T02:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-07T19:30:00Z', 'local': '2016-12-08T01:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-07T20:30:00Z', 'local': '2016-12-08T02:00:00+05:30'}}"
276.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-07T20:30:00Z', 'local': '2016-12-08T02:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-07T21:30:00Z', 'local': '2016-12-08T03:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-07T20:30:00Z', 'local': '2016-12-08T02:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-07T21:30:00Z', 'local': '2016-12-08T03:00:00+05:30'}}"
270.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-07T21:30:00Z', 'local': '2016-12-08T03:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-07T22:30:00Z', 'local': '2016-12-08T04:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-07T21:30:00Z', 'local': '2016-12-08T03:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-07T22:30:00Z', 'local': '2016-12-08T04:00:00+05:30'}}"
258.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-07T22:30:00Z', 'local': '2016-12-08T04:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-07T23:30:00Z', 'local': '2016-12-08T05:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-07T22:30:00Z', 'local': '2016-12-08T04:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-07T23:30:00Z', 'local': '2016-12-08T05:00:00+05:30'}}"
256.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-07T23:30:00Z', 'local': '2016-12-08T05:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T00:30:00Z', 'local': '2016-12-08T06:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-07T23:30:00Z', 'local': '2016-12-08T05:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T00:30:00Z', 'local': '2016-12-08T06:00:00+05:30'}}"
251.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T00:30:00Z', 'local': '2016-12-08T06:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T01:30:00Z', 'local': '2016-12-08T07:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T00:30:00Z', 'local': '2016-12-08T06:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T01:30:00Z', 'local': '2016-12-08T07:00:00+05:30'}}"
242.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T01:30:00Z', 'local': '2016-12-08T07:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T02:30:00Z', 'local': '2016-12-08T08:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T01:30:00Z', 'local': '2016-12-08T07:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T02:30:00Z', 'local': '2016-12-08T08:00:00+05:30'}}"
231.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T02:30:00Z', 'local': '2016-12-08T08:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T03:30:00Z', 'local': '2016-12-08T09:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T02:30:00Z', 'local': '2016-12-08T08:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T03:30:00Z', 'local': '2016-12-08T09:00:00+05:30'}}"
224.4,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T03:30:00Z', 'local': '2016-12-08T09:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T04:30:00Z', 'local': '2016-12-08T10:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T03:30:00Z', 'local': '2016-12-08T09:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T04:30:00Z', 'local': '2016-12-08T10:00:00+05:30'}}"
231.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T04:30:00Z', 'local': '2016-12-08T10:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T05:30:00Z', 'local': '2016-12-08T11:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T04:30:00Z', 'local': '2016-12-08T10:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T05:30:00Z', 'local': '2016-12-08T11:00:00+05:30'}}"
297.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T05:30:00Z', 'local': '2016-12-08T11:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T06:30:00Z', 'local': '2016-12-08T12:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T05:30:00Z', 'local': '2016-12-08T11:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T06:30:00Z', 'local': '2016-12-08T12:00:00+05:30'}}"
356.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T06:30:00Z', 'local': '2016-12-08T12:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T07:30:00Z', 'local': '2016-12-08T13:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T06:30:00Z', 'local': '2016-12-08T12:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T07:30:00Z', 'local': '2016-12-08T13:00:00+05:30'}}"
411.4,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T07:30:00Z', 'local': '2016-12-08T13:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T08:30:00Z', 'local': '2016-12-08T14:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T07:30:00Z', 'local': '2016-12-08T13:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T08:30:00Z', 'local': '2016-12-08T14:00:00+05:30'}}"
373.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T08:30:00Z', 'local': '2016-12-08T14:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T09:30:00Z', 'local': '2016-12-08T15:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T08:30:00Z', 'local': '2016-12-08T14:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T09:30:00Z', 'local': '2016-12-08T15:00:00+05:30'}}"
270.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T09:30:00Z', 'local': '2016-12-08T15:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T10:30:00Z', 'local': '2016-12-08T16:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T09:30:00Z', 'local': '2016-12-08T15:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T10:30:00Z', 'local': '2016-12-08T16:00:00+05:30'}}"
209.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T10:30:00Z', 'local': '2016-12-08T16:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T11:30:00Z', 'local': '2016-12-08T17:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T10:30:00Z', 'local': '2016-12-08T16:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T11:30:00Z', 'local': '2016-12-08T17:00:00+05:30'}}"
181.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T11:30:00Z', 'local': '2016-12-08T17:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T12:30:00Z', 'local': '2016-12-08T18:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T11:30:00Z', 'local': '2016-12-08T17:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T12:30:00Z', 'local': '2016-12-08T18:00:00+05:30'}}"
176.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T12:30:00Z', 'local': '2016-12-08T18:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T13:30:00Z', 'local': '2016-12-08T19:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T12:30:00Z', 'local': '2016-12-08T18:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T13:30:00Z', 'local': '2016-12-08T19:00:00+05:30'}}"
175.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T13:30:00Z', 'local': '2016-12-08T19:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T14:30:00Z', 'local': '2016-12-08T20:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T13:30:00Z', 'local': '2016-12-08T19:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T14:30:00Z', 'local': '2016-12-08T20:00:00+05:30'}}"
183.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T14:30:00Z', 'local': '2016-12-08T20:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T15:30:00Z', 'local': '2016-12-08T21:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T14:30:00Z', 'local': '2016-12-08T20:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T15:30:00Z', 'local': '2016-12-08T21:00:00+05:30'}}"
211.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T15:30:00Z', 'local': '2016-12-08T21:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T16:30:00Z', 'local': '2016-12-08T22:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T15:30:00Z', 'local': '2016-12-08T21:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T16:30:00Z', 'local': '2016-12-08T22:00:00+05:30'}}"
231.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T16:30:00Z', 'local': '2016-12-08T22:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T17:30:00Z', 'local': '2016-12-08T23:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T16:30:00Z', 'local': '2016-12-08T22:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T17:30:00Z', 'local': '2016-12-08T23:00:00+05:30'}}"
257.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T17:30:00Z', 'local': '2016-12-08T23:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T18:30:00Z', 'local': '2016-12-09T00:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T17:30:00Z', 'local': '2016-12-08T23:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T18:30:00Z', 'local': '2016-12-09T00:00:00+05:30'}}"
276.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T18:30:00Z', 'local': '2016-12-09T00:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T19:30:00Z', 'local': '2016-12-09T01:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T18:30:00Z', 'local': '2016-12-09T00:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T19:30:00Z', 'local': '2016-12-09T01:00:00+05:30'}}"
289.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T19:30:00Z', 'local': '2016-12-09T01:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T20:30:00Z', 'local': '2016-12-09T02:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T19:30:00Z', 'local': '2016-12-09T01:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T20:30:00Z', 'local': '2016-12-09T02:00:00+05:30'}}"
294.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T20:30:00Z', 'local': '2016-12-09T02:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T21:30:00Z', 'local': '2016-12-09T03:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T20:30:00Z', 'local': '2016-12-09T02:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T21:30:00Z', 'local': '2016-12-09T03:00:00+05:30'}}"
278.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T21:30:00Z', 'local': '2016-12-09T03:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T22:30:00Z', 'local': '2016-12-09T04:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T21:30:00Z', 'local': '2016-12-09T03:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T22:30:00Z', 'local': '2016-12-09T04:00:00+05:30'}}"
242.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T22:30:00Z', 'local': '2016-12-09T04:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T23:30:00Z', 'local': '2016-12-09T05:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T22:30:00Z', 'local': '2016-12-09T04:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-08T23:30:00Z', 'local': '2016-12-09T05:00:00+05:30'}}"
215.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-08T23:30:00Z', 'local': '2016-12-09T05:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-09T00:30:00Z', 'local': '2016-12-09T06:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-08T23:30:00Z', 'local': '2016-12-09T05:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-09T00:30:00Z', 'local': '2016-12-09T06:00:00+05:30'}}"
199.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-09T00:30:00Z', 'local': '2016-12-09T06:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-09T01:30:00Z', 'local': '2016-12-09T07:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-09T00:30:00Z', 'local': '2016-12-09T06:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-09T01:30:00Z', 'local': '2016-12-09T07:00:00+05:30'}}"
